arch_id,val_mae,val_mse,test_mae,test_mse,test_rmse,params,flops,train_seconds,epochs_run,best_epoch,peak_mem_gb,graph_family,has_graph,uses_A,group3,seq_family,flat_family,head,decoder,val_mae_seed1,val_mae_seed2,params_seedstd,flops_seedstd,l2_norm,l2_norm_seedstd,l2_norm_all,l2_norm_all_seedstd,grad_norm,grad_norm_seedstd,grad_norm_all,grad_norm_all_seedstd,snip,snip_seedstd,snip_all,snip_all_seedstd,plain,plain_seedstd,plain_all,plain_all_seedstd,fisher,fisher_seedstd,synflow,synflow_seedstd,synflow_all,synflow_all_seedstd,jacov,jacov_seedstd,nwot,nwot_seedstd,zen,zen_seedstd,grasp,grasp_seedstd,grasp_all,grasp_all_seedstd,zico,zico_seedstd,tfas_zico_cl,tfas_zico_cl_seedstd,S_spatial_nwot,z_spatial_nwot,nwot_underA_v2,nwot_permmean,S_spatial_zico,z_spatial_zico,zico_underA_v2,zico_permmean,S_spatial_grad_norm_all,z_spatial_grad_norm_all,grad_norm_all_underA_v2,grad_norm_all_permmean,S_spatial_snip_all,z_spatial_snip_all,snip_all_underA_v2,snip_all_permmean
c84e311c72,0.21449117123040723,0.10387831080259079,0.2179522389589354,0.10957009408217165,0.3310137369991941,986511.0,16026085376.0,271.2,15,9,0.887,none,False,False,graph-blind,tcn,nbeats_s,mae,linear,0.2101309326105903,0.21033942277073167,0.0,0.0,304.46287353833515,0.2675264968441807,775.4300879041353,0.4746520882794337,5.6354179977761305,0.15985223257242587,5.962907740524884,0.17198609914124813,20.691521982505453,1.0630970861181657,22.40339433761643,1.1090540614528055,0.05345355369512975,0.012755548126129335,0.11804047393239174,0.025322862178749753,0.00010734071971347213,1.5395104698057347e-05,45256901.69056552,204129.14658356423,75630356.94521831,553354.9003410122,-32.02870479817346,0.0017471931552348805,419.65384223916107,0.11793021757606538,67.2132167286343,0.023965372063547666,0.39268894242688085,0.04376473570800217,-1.7936687298655665,0.05636848906951601,1055.859661625991,4.808682033731288,469.700439453125,0.7584054268387114,0.0,0.0,419.66316251023164,419.66316251023164,0.0,0.0,1059.8995206076188,1059.8995206076188,0.0,0.0,5.954283085063081,5.954283085063081,0.0,0.0,22.340014308076125,22.340014308076125
b03341cf63,0.2047535913332471,0.09613742755984253,0.2119024344144282,0.10349422478033835,0.3217051830175236,820733.0,76359075432.0,479.4,20,19,3.128,gcn,True,True,uses A,transformer,skip_connection,quantile,linear,0.21038418267530004,0.20502754347584173,0.0,0.0,338.3601098358631,0.23045156980844417,987.4446222021555,0.49009368559107747,0.9404165768534464,0.08479151978703692,1.0295422926861881,0.08394971574386564,3.1828154414791627,0.3031132760521695,3.4446108209079767,0.3215890210635016,0.0144517129870015,0.001633076139515798,0.027711966426932258,0.0033555119443457308,1.6269074950036448e-06,2.9035736161677038e-08,114186171.0123332,1925846.8912041506,152322205.03460053,2874351.5890784212,-556.2532833746124,303.18404744701684,445.9045391587841,0.4272346633818899,51.10680076811048,0.11652506230695046,0.0016077562505494249,0.00377671366174847,-0.05848352058925607,0.0029549336201169485,1207.7068717547531,24.332318620853147,527.4505818684896,6.159545752143218,0.1193023734392303,36.43864938652527,445.8992652619564,445.77996288851716,0.14732814083019244,0.005657016406333301,1205.0938140868586,1205.0841665933124,0.0004857105565495197,4.58694217890559,1.0270649116082076,1.0265792010516581,0.0007036651909427446,1.4135945285851017,3.4347435315124946,3.43419325765007
cc90fff21b,0.20810734150166682,0.09614897477843909,0.21347956425046397,0.10366670076018301,0.32197313670581745,1337451.0,23003385856.0,428.0,20,17,0.901,none,False,False,graph-blind,lstm,nbeats_t,mse,seq,0.20716673553555537,0.2077254947944267,0.0,0.0,350.9631230831146,0.1369446083645655,1079.3856589148443,0.44293901225024157,3.876131156250873,0.5522842557262329,4.229290329506587,0.5870675535488309,12.493487027618583,2.114834331198258,13.531808743201006,2.291207721274956,0.1230290502309039,0.02164017042313201,0.19022962997727852,0.02636652547626409,5.4840064343269926e-05,9.259912144399966e-06,92219096.1179467,1459660.0757368805,138775455.66015962,1959575.3889617876,-34.599421173412516,0.5974663340084174,432.3396330031253,0.10391366948069371,84.49727830621931,0.11541120273118416,-0.5048064119766172,0.15042972346493644,-1.0048485724731175,0.28013037927530765,1493.5784113669354,4.101190640744132,638.5789794921875,0.8680068017725874,0.0,0.0,432.3250362570438,432.3250362570438,0.0,0.0,1492.111542002153,1492.111542002153,0.0,0.0,4.213402169189777,4.213402169189777,0.0,0.0,13.470117321393491,13.470117321393491
a9791b6804,0.21123412888204063,0.09741124500274512,0.21713137427844206,0.10484282638663324,0.3237944199436322,795319.0,200338435688.0,629.8,20,19,4.558,mixed,True,True,uses A,mlp_mix,mlp,mse,linear,0.21323893251388418,0.21150285950632391,0.0,0.0,291.78972385327023,0.14885661649430706,974.5498862912258,1.2562852073430382,10.575877502536363,0.24636294175456214,11.429974278321117,0.286537977538152,37.5904900696904,0.8644466018477227,40.70260582764599,0.933657113785593,0.26279929933891677,0.03339563094411042,0.4335681626377925,0.05069680675981992,0.0002934222109874047,6.279440890261203e-05,296457821.2406816,16839633.725786943,306406065.07533795,17598886.86672861,-161.70372081006732,47.617151030291566,460.2267633426013,0.5282927242078106,80.83719542291429,0.11719726770716984,0.06183404035845238,0.4262311549635845,-6.320754126814066,0.8790710219170693,1165.3393484216724,7.603455800951374,515.761474609375,3.151449535575769,0.2568965553574003,30.85667699120984,460.2242105796258,459.9673140242684,0.5228018044545024,1.8744219587448672,1166.2571558917944,1165.7343540873399,0.01546952201037044,21.226196027940297,11.371443249845685,11.355973727835314,0.02269615226628474,18.188460034494778,40.42991476351396,40.40721861124768
3e2c83ccf5,0.21009507005846678,0.09960853875613848,0.21493726932287507,0.1060309145449133,0.3256238850958469,1509047.0,213895548520.0,666.0,20,19,5.057,mixed,True,True,uses A,tcn,nbeats_s,mae,linear,0.21139702243764064,0.2120031095085649,0.0,0.0,416.2432571351528,0.3766298198267748,1155.7770636516314,1.9069108264627002,6.804494506664317,0.4224169330224691,7.257947588533291,0.4013399514768089,24.265570346060382,0.9322815416957809,26.37230118925336,1.0489449003659155,0.048848760906383036,0.014604137244999557,0.08546675787688267,0.021400097496509417,7.891870352140654e-05,6.140185933381346e-06,142149331.06042457,6997114.086554028,173482268.61595342,6133052.1822421495,-46.923106499024904,4.4679211492839395,467.3149001189731,0.1642911737757727,84.81928740607368,0.19344468563200098,0.47470662410473086,0.08642969898068249,-2.207839358921297,0.5758726819437912,1342.4818557906083,5.662839346387251,716.3403930664062,0.9381949352485401,0.26007996620258683,37.10404050802407,467.3228199082033,467.06273994200075,0.7690366606264737,3.3651615439887523,1344.0762787800618,1343.3072421194352,0.0018254072299089448,1.8770252276338135,7.248169804451418,7.24634439722151,0.0015356183223680375,0.37270666782843553,26.36268825729746,26.361152638975092
68a8b816fb,0.2071405067597466,0.09916552186769413,0.21128866775018348,0.10571980059621092,0.3251458143605895,446383.0,5205069824.0,326.2,20,19,0.376,none,False,False,graph-blind,mlp_mix,skip_connection,mae,linear,,,0.0,0.0,251.08639645576477,0.3499374166074159,574.1315713475148,0.806836977410673,2.1386798992025433,0.08006211428927741,2.2701199936667984,0.0728086328130359,7.7973925518331555,0.35343448678430966,8.434828091327725,0.34373690549679,0.05544944651584192,0.008041793310649057,0.11578410193713486,0.015188266172837145,1.2778404040449203e-05,1.119757994625139e-06,104826043.25875513,2590640.982693219,137058044.02405205,4204177.221988782,-32.180639908844825,0.03286240181115787,388.31081799013486,0.11876229900994244,26.023027645217045,0.021461340816405865,0.05591588640440152,0.009255452563063843,-0.5521476225648835,0.05529612858130048,911.1476292127783,4.981401541458084,381.72559611002606,0.9270221051747861,0.0,0.0,388.3250199531737,388.3250199531737,0.0,0.0,912.6760461957393,912.6760461957393,0.0,0.0,2.2657794000149387,2.2657794000149387,0.0,0.0,8.413003365351534,8.413003365351534
c459cd39c9,0.21080857437340025,0.10106874742856768,0.21605253471300973,0.10799927487878204,0.32863243126444786,874497.0,364452422452.0,794.8,20,17,4.578,diffusion,True,True,uses A,lstm,nbeats_s,quantile,linear,,,0.0,0.0,348.425216337045,0.13749260064218113,962.0024993829429,0.5883943559832921,1.9524013513243215,0.11101375921906619,2.1217798957383263,0.13360858593482725,7.306184656007392,0.4366191113269566,7.898862950651002,0.48351700578400797,0.04455698109649673,0.010881222449447761,0.08318989921676515,0.02450326303919697,1.0584563842787893e-05,4.536330528572881e-07,749449884.1330811,44645206.92165247,775786341.6516066,47184678.1203558,-68.55914597730873,31.64810603511949,458.141017039451,1.5056027318019847,58.28990370697446,0.047437089819507235,0.020872374456635884,0.0034916654981458285,-0.199262995010527,0.027835029569371426,1248.8958833067825,10.533164452549919,563.6142985026041,3.8210400069816397,0.12112385461754609,7.337478192863892,458.14270560434215,458.0250865658915,0.7539585662159425,2.29683658433253,1251.4300999323057,1250.9062247453462,0.002625302785175476,7.74516908928107,2.120427676130793,2.1178023733456173,0.005061259937532074,5.6556525940094735,7.884971555680711,7.87991029574318
65d064eb3d,0.20636652915401857,0.09741025952377705,0.2096775271354136,0.10138702590469922,0.3184132941707981,913185.0,119485719348.0,538.4,20,17,3.619,diffusion,True,True,uses A,tcn,nbeats_s,quantile,linear,,,0.0,0.0,347.9037890235583,0.2672819123520471,963.1536577021083,0.8541853267757319,1.2110950587023883,0.08314839936823254,1.3104352505144001,0.08388173370965875,4.412379900413838,0.33431152698747135,4.772331361731598,0.37674341205529926,0.015542355091407943,0.004400346168035045,0.027376084271619288,0.007478072750126654,4.9291698689218485e-06,2.68108000130449e-07,77838106.95385559,702211.2138495123,109867276.52730487,1129494.6515593666,-141.4372881869833,44.13415096327794,440.0919859001904,0.6155121222220494,59.04010026984744,0.02524020042317861,0.011775772348219575,0.0024859245954903255,-0.05102063654800443,0.009761854925819947,1191.496589283673,5.4109457114064705,536.6015014648438,0.7773185626858347,0.07693111612174637,10.286605619814983,440.09212806282835,440.0151969467066,0.14858544974390497,1.28398746206556,1189.885774632759,1189.740475644533,4.033054083022828e-05,-0.3907106718539555,1.3129441132454802,1.3129642447818828,0.00010021923031692619,0.1436093263856532,4.783876489352686,4.783868677720235
3c8cf00e9f,0.2099273121107015,0.10018844214699339,0.21596628815993538,0.10746481097240634,0.3278182590588974,418517.0,192010772480.0,528.3,20,18,4.081,mixed,True,True,uses A,transformer,mlp,quantile,linear,,,0.0,0.0,239.25177826484045,0.14653157699528988,479.17280452450115,0.34451219805664013,0.25278942092700163,0.025328058750068282,0.29505960412952703,0.027193439127323266,0.7221974280273651,0.056648232990696115,0.7707451775128783,0.061707625524539206,0.004235256499774037,0.0023855810587416395,0.0035910691058492635,0.00413060001721437,1.9825078831077307e-07,7.477207882188608e-08,129242710.65476169,1731283.560090127,185695240.5379572,2524363.4765857127,-1282.616829502689,661.5611260095808,437.9287582576735,2.096347330550443,36.71896939807468,0.060301554871914104,-0.0030650148075322555,0.0007937031066913825,-0.005255214178453049,0.0012609583214733518,802.9289218235623,6.154632981945062,384.92604573567706,5.756549297135452,0.4261110671962456,21.57231968730111,437.9273863546811,437.5012752874849,0.5569080218103863,3.060557108996518,804.4873065301736,803.9303985083632,0.0005354676726050759,3.9396530917938755,0.2950581852409891,0.29454851792721415,0.001387186207878736,7.374429909265512,0.7708676736295155,0.7694804874216367
8720c84fee,0.20399076245066075,0.09332666571420524,0.21101704901916452,0.10194413474278759,0.31928691602191844,1418867.0,128908939264.0,630.6,20,19,3.126,mixed,True,True,uses A,lstm,nbeats_t,mse,seq,,,0.0,0.0,439.3355282346408,0.5574748372572221,1306.2988112320502,0.8556070890292928,10.319962047906301,0.6550344349611615,11.029859077240905,0.6296903578866505,37.3953464218329,2.487599916124665,40.50405807139995,2.4042483218098982,0.15129813614196094,0.06975174686815187,0.2710034304065751,0.10881946936087697,0.00028359042731541424,5.3286782460773404e-05,65207467.02408949,513998.3495399839,92759531.9592222,669390.6138239804,-67.66809802115834,11.302456283418657,448.4085285010174,0.21854435910610256,98.87978794839647,0.1649000056245842,0.6991215661889427,0.3347757355149957,-2.5815496114447996,0.4890673897504982,1876.7671324397186,14.004847801247715,809.0504964192709,5.330637573001319,0.22285372619188593,32.39394985261221,448.43189504650167,448.2090413203098,0.14072403238848588,1.0213763327295797,1876.948288120559,1876.8075640881705,0.010731032133950436,5.535032544901203,11.125809876819975,11.11594562742021,0.02773378330483922,5.868649006765599,40.905134060401046,40.87951500906947
